Date,Y,Open,High,Low,Close,Volume,RUSS_Close,NYSE_Close,NASDAQ_Close,SP_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close
08-01-16,0.003183388,-0.022103103,-0.014100904,-0.009095132,-0.010203813,141850000,-0.017406410,-0.012685794,-0.009814652,-0.010897570,-0.007028218,-0.004355848,-0.003912562,0.005514272,-0.013456524,0.000292569,-0.009062099
11-01-16,0.007148792,-0.009761047,-0.011478141,-0.005072123,0.003183388,127790000,-0.004118583,-0.000116496,-0.001215305,0.000852901,-0.006890610,-0.009052306,-0.003912562,0.000546722,-0.001421309,0.006996093,-0.003921239
12-01-16,-0.022335576,0.003685423,0.007835893,0.005531729,0.007148792,117480000,0.002683793,0.005115122,0.010281185,0.007772509,0.009728066,-0.007006760,-0.027438276,-0.004107719,0.007629465,-0.001308045,0.004856653
13-01-16,0.013995727,0.006527119,0.000130180,-0.012258951,-0.022335576,153530000,-0.033591331,-0.021349834,-0.034710464,-0.025282363,0.005348956,0.006449120,0.028436198,0.000457247,0.001302084,0.007389732,0.001528793
14-01-16,-0.024159635,-0.022495230,-0.006739745,-0.002986493,0.013995727,158830000,0.015207626,0.015067953,0.019460064,0.016558094,-0.007205904,-0.014005947,-0.027159933,0.000441807,-0.003911348,0.002019037,-0.003443076
15-01-16,0.001746027,0.012014905,-0.007779216,-0.014601151,-0.024159635,239210000,-0.017655704,-0.023057774,-0.027811121,-0.021835767,-0.019467784,0.009689730,-0.005457722,0.002251705,0.002500681,-0.001441753,0.006603653
19-01-16,-0.015686813,-0.021313521,-0.011213816,0.003663248,0.001746027,144360000,-0.012833557,0.000226865,-0.002558736,0.000531680,0.012447832,-0.001350923,-0.005775048,-0.001718749,-0.003263001,0.012189152,-0.006952873
20-01-16,0.007326549,-0.001250043,-0.011349749,-0.028689584,-0.015686813,191870000,0.004452965,-0.015700338,-0.001175598,-0.011762766,-0.035188559,0.012347472,-0.037786555,-0.000045671,-0.001744630,0.004976196,0.001540760
21-01-16,0.013186878,-0.013891386,0.003068564,0.016312235,0.007326549,145140000,-0.001973306,0.007586224,0.000082739,0.005181970,0.017506606,0.000254300,-0.024601152,-0.000030448,0.003377461,-0.001135235,-0.003672794
22-01-16,-0.013026968,0.009607530,0.006104065,0.013687790,0.013186878,145850000,0.023113021,0.021481000,0.026287919,0.020080709,0.021621908,-0.002955690,0.057104061,0.000243561,0.001304348,-0.001989768,0.006721771
25-01-16,0.017597237,0.010332651,-0.003123834,-0.002575372,-0.013026968,123250000,-0.023082941,-0.017541475,-0.015959204,-0.015761509,-0.003905923,0.009021527,0.008945320,-0.000136996,0.005848603,-0.002278879,0.005480022
26-01-16,-0.013874921,-0.012089096,0.006155772,0.000818926,0.017597237,118210000,0.020443913,0.017774822,0.010825361,0.014045212,0.005853179,0.010781993,-0.023774760,0.000045667,-0.004979982,0.001140088,-0.002905407
27-01-16,0.007820344,0.017190920,0.003037557,-0.000935431,-0.013874921,138350000,-0.015064222,-0.005885282,-0.022024299,-0.010922894,0.013258582,0.004508044,0.026867995,0.000471773,-0.001085894,-0.007003530,0.001284826
28-01-16,0.024384091,-0.012976613,-0.008219071,-0.000918656,0.007820344,130120000,0.000518440,0.002558125,0.008581812,0.005513333,-0.009830480,-0.008606043,-0.007160895,-0.000715357,-0.003919012,0.006576150,0.000734652
29-01-16,-0.001040240,0.008110984,0.022363686,0.014179379,0.024384091,217940000,0.031503844,0.024689005,0.023523583,0.024458648,0.025301792,0.002578867,0.027597437,-0.000395949,-0.002730601,-0.007867861,0.003900644
01-02-16,-0.018136407,0.022332002,0.002709746,0.012918472,-0.001040240,114450000,-0.002892006,-0.001663430,0.001390465,-0.000443342,-0.003903199,0.009080370,0.019610317,0.000137077,0.010228598,0.008152802,0.020061438
02-02-16,0.011272441,-0.002033228,-0.005512721,-0.011789234,-0.018136407,126210000,-0.023075347,-0.021325557,-0.022637801,-0.018920982,-0.023052072,0.000531580,-0.006432541,0.000350223,-0.006516804,-0.012759115,-0.004129166
03-02-16,0.004880138,-0.014353866,-0.002348646,-0.009229571,0.011272441,141870000,0.001446160,0.008612888,-0.002817812,0.004979620,-0.014440132,0.011991480,-0.032023292,0.000213119,-0.002290952,0.001297672,-0.008176334
04-02-16,-0.012973814,0.008824671,0.006337583,0.018973089,0.004880138,131490000,0.004434378,0.004108362,0.001180412,0.001525609,0.010514842,0.011278413,-0.008544215,-0.000426283,-0.015408625,-0.012177593,-0.014589965
05-02-16,-0.011040066,0.005391550,-0.003780679,-0.008417763,-0.012973814,139010000,-0.029166089,-0.015215386,-0.033007606,-0.018654210,-0.008632118,0.015294481,-0.013312040,-0.001859502,-0.009696370,0.000291673,-0.010673078
08-02-16,-0.000790851,-0.016609390,-0.016955293,-0.020434514,-0.011040066,165880000,-0.016655457,-0.017077303,-0.018363187,-0.014255000,-0.027512028,0.013400521,0.010921975,0.001387333,0.004915662,0.004800358,0.000718514
09-02-16,-0.006241345,-0.008839068,-0.000674635,0.004895754,-0.000790851,127740000,-0.005627873,-0.004727705,-0.003505407,-0.000663851,-0.010104665,-0.000084092,-0.055551738,0.001387333,-0.004020106,0.005210607,-0.011022474
10-02-16,-0.016124539,0.001885084,0.004036679,0.001183096,-0.006241345,122290000,-0.000435825,-0.001205586,0.003468056,-0.000188981,0.007094550,0.006696725,-0.023401300,0.001387333,-0.008991856,-0.002023122,-0.004132398
11-02-16,0.019831199,-0.008629881,-0.018945909,-0.025279250,-0.016124539,172070000,-0.010181603,-0.016130764,-0.003917937,-0.012377431,-0.024141841,0.040581388,-0.023401300,0.001387333,0.000790023,-0.004203819,-0.016976196
12-02-16,0.013837229,-0.013055181,0.004782912,0.012092613,0.019831199,132550000,0.018975389,0.021885300,0.016426944,0.019329975,0.030345782,-0.007027119,-0.049627349,0.001387333,-0.003277024,0.003045909,-0.006688870
16-02-16,0.015768664,0.020235986,0.013824708,0.020235986,0.013837229,142030000,0.024200918,0.015663793,0.022443602,0.016381777,0.026726340,-0.030784785,0.071098957,-0.011908095,0.012820688,0.001591781,0.016092474
17-02-16,-0.002458375,0.012757706,0.017729202,0.012757706,0.015768664,124080000,0.015277362,0.016595763,0.021873733,0.016346115,0.028271801,0.006691765,-0.013676262,0.003186309,0.002455358,0.010786040,-0.002119072
18-02-16,-0.001307101,0.016255150,0.001558885,0.010577125,-0.002458375,104950000,-0.006369575,-0.002868062,-0.010313118,-0.004676637,-0.009714881,0.018341315,0.022505130,0.001750453,0.002115696,0.001572215,0.001751621
19-02-16,0.013853699,-0.004426249,-0.006128295,-0.006883125,-0.001307101,134340000,0.005261289,-0.002003061,0.003756690,-0.000026071,-0.003657047,-0.003312083,-0.014278953,-0.001458498,0.001111729,-0.003576798,-0.009053813
22-02-16,-0.011429235,0.000375898,0.015315702,0.008510799,0.013853699,102240000,0.011546824,0.013648844,0.014585318,0.014350746,0.014598312,-0.014921667,0.008970633,0.000552944,-0.001111729,0.004718676,-0.006742325
23-02-16,0.003233005,0.011703101,-0.003236703,-0.000828746,-0.011429235,98170000,-0.009430275,-0.012767930,-0.014774039,-0.012532588,-0.012566832,0.014962422,-0.003668805,-0.000092136,0.008638884,0.008239853,0.004275710
24-02-16,0.012796161,-0.011598947,-0.006220244,-0.014594944,0.003233005,93620000,0.009762985,0.001236817,0.008629101,0.004429945,-0.016078794,0.001547484,-0.008524869,0.000813576,0.000110272,0.009574841,-0.009704280
25-02-16,-0.003438798,0.005196344,0.011479595,0.017935589,0.012796161,94120000,0.009251841,0.012461390,0.008677495,0.011284417,0.024513012,0.003379836,0.014010030,0.000705586,0.001102050,0.006007702,0.001973382
26-02-16,-0.007447751,0.012543109,0.005851818,0.010004820,-0.003438798,98480000,0.005413884,-0.000569497,0.001803183,-0.001871915,0.013742288,-0.007694319,0.002973826,0.000275964,-0.000991790,-0.002650117,0.009031271
29-02-16,0.020885331,-0.004711098,-0.004168003,-0.006851535,-0.007447751,126220000,-0.003167432,-0.006283872,-0.007109454,-0.008154096,0.000180430,0.012355313,-0.010035729,0.001057155,0.009218678,0.007513602,0.004780014
01-03-16,0.002028172,-0.005333375,0.008302103,0.002133951,0.020885331,105050000,0.019719178,0.021880252,0.028474330,0.023588388,0.009110267,-0.005277612,0.003659042,0.002080402,0.003271897,-0.004724199,-0.010880730
02-03-16,0.002634503,0.018295654,0.002050008,0.013247676,0.002028172,104470000,0.010546472,0.006791947,0.002942613,0.004085962,-0.000943090,0.006334640,0.040273400,-0.000290384,0.001197018,-0.002649747,0.013253419
03-03-16,0.003703613,0.002666878,0.002608403,0.003239942,0.002634503,91110000,0.009693220,0.007128721,0.000850084,0.003492597,-0.002704113,0.019383811,0.012674797,-0.000168156,0.000652316,-0.008273202,-0.004080992
04-03-16,0.003942410,0.002885836,0.006943956,0.004632926,0.003703613,106910000,0.005449554,0.006081609,0.002037257,0.003300457,0.011176200,-0.004201021,0.003215314,-0.002985648,-0.007417946,-0.006639849,0.001796281
07-03-16,-0.006454564,0.002728055,0.002158563,0.002461044,0.003942410,100290000,0.011231323,0.003782809,-0.001860955,0.000884613,-0.002745968,0.006634285,-0.006099158,-0.003594584,-0.004059471,-0.002838895,0.001169370
08-03-16,0.002135174,0.003488639,-0.001548635,-0.001120430,-0.006454564,108380000,-0.024302431,-0.013854009,-0.012702865,-0.011303756,-0.009262485,-0.004658400,-0.007607813,0.001337957,-0.001980852,-0.003274724,-0.003089043
09-03-16,-0.000307688,-0.004791331,-0.001423745,0.001560699,0.002135174,116690000,0.004568714,0.005687790,0.005483110,0.005039673,0.003406214,-0.006529707,-0.008433769,-0.001861324,0.001100958,0.003701072,-0.007005407
10-03-16,0.012756089,0.002170995,0.004775510,-0.007467061,-0.000307688,117570000,-0.008218096,-0.000679337,-0.002617674,0.000155825,-0.017992770,0.015062768,0.012548475,0.001277149,0.001319552,0.000142076,0.005249821
11-03-16,0.000918634,0.000525557,0.005238992,0.011415489,0.012756089,123420000,0.021910662,0.018591843,0.018343601,0.016262548,0.016934663,-0.018083532,0.005120868,-0.000676840,-0.017067909,-0.005698833,-0.003476142
14-03-16,0.001299279,0.011250034,0.003187696,0.008553971,0.000918634,96350000,-0.003048151,-0.002965541,0.000381103,-0.001261805,0.005651935,-0.011413885,0.017258690,-0.002048692,0.000893855,-0.006450248,0.008101069
15-03-16,0.004293576,0.000561226,-0.001353732,-0.002380876,0.001299279,92830000,-0.016346858,-0.006040480,-0.004559585,-0.001838650,-0.005619361,-0.002342311,-0.006793459,0.000724453,0.005901693,0.006878789,0.000456926
16-03-16,0.008948196,0.001867902,0.007362249,0.004878169,0.004293576,118710000,0.007323098,0.007022699,0.007437375,0.005584769,0.005765109,0.024202067,-0.008366939,0.002231714,-0.000555278,0.008815641,-0.006389517
17-03-16,0.006886968,0.004167695,0.008584285,0.005424670,0.008948196,117990000,0.015459084,0.010479233,0.002310525,0.006573585,0.004136845,-0.003650016,-0.002245301,0.001152384,-0.009935890,-0.006960750,-0.003125874
18-03-16,0.001224658,0.009201030,0.005210314,0.010571953,0.006886968,321230000,0.009503382,0.003236044,0.004317377,0.004395912,-0.001856231,-0.002045064,-0.012570725,-0.007243616,-0.008789779,-0.015515323,-0.012512323
21-03-16,-0.002346163,0.006170897,0.001383220,0.003984275,0.001224658,84410000,-0.002808774,-0.000365893,0.002752872,0.000985082,-0.000808133,-0.009323237,-0.012570725,-0.000526047,0.003502631,0.000723641,0.000852802
22-03-16,-0.004559200,0.000739364,0.000224968,-0.000618950,-0.002346163,95450000,-0.001129367,-0.002497321,0.002656138,-0.000877749,0.001308848,0.003667638,0.019171910,0.002009864,0.003827540,0.006776754,0.006207978
23-03-16,0.000750464,-0.000789963,-0.003412821,-0.003091930,-0.004559200,84240000,-0.019917457,-0.009315191,-0.011010984,-0.006406467,0.001032941,-0.022857629,-0.002794167,0.000849113,0.001122965,0.010150920,0.001007171
24-03-16,0.001121790,-0.005900661,-0.004083074,-0.005002694,0.000750464,84100000,0.003563412,-0.001295930,0.000972506,-0.000378132,-0.015050343,-0.002700120,-0.006411317,0.002496842,0.003808675,0.007652014,0.001317594
28-03-16,0.005557260,0.002327814,0.003798762,0.005389208,0.001121790,70460000,0.000638957,0.001965034,-0.001406666,0.000545054,-0.015050343,0.004010618,0.014226715,0.004638028,0.001898911,-0.000988631,0.009298274
29-03-16,0.004727055,-0.000770577,0.003349743,-0.003364706,0.005557260,86160000,0.026356861,0.008274238,0.016608432,0.008778031,-0.000098261,0.016632484,-0.001801513,-0.003914801,-0.003913462,-0.009369745,-0.000758331
30-03-16,-0.001783528,0.007950006,0.008314350,0.012431676,0.004727055,79330000,0.001225490,0.004556642,0.004666581,0.004340908,0.015809771,-0.013926831,-0.013216999,0.000599728,-0.007873171,-0.008594810,-0.006051938
31-03-16,0.006069159,0.003601523,-0.001936094,0.000982955,-0.001783528,102600000,0.003227738,-0.002893715,0.000115000,-0.002041861,-0.004572600,0.006290276,-0.007152140,-0.007685223,-0.003733247,0.000862813,-0.002790542
01-04-16,-0.003138218,-0.003070290,0.003136602,-0.005772236,0.006069159,104890000,0.003271037,0.001232662,0.009135022,0.006310940,-0.004674954,-0.008267708,-0.036119291,-0.002497267,-0.003974794,0.000431127,0.001014027
04-04-16,-0.007565333,0.007763469,-0.000286373,0.008087079,-0.003138218,85230000,-0.008211274,-0.003623008,-0.004637824,-0.003213409,0.003021739,-0.005881815,-0.002532876,0.004586453,-0.000910747,0.010007231,-0.006761785
05-04-16,0.006383488,-0.004581422,-0.004974055,-0.007430419,-0.007565333,115230000,-0.011513516,-0.012045148,-0.009833959,-0.010196377,-0.011994367,0.013013205,-0.024514594,0.004586453,-0.000910747,-0.002849005,-0.004233722
06-04-16,-0.009875283,-0.006374252,0.000311499,-0.002108075,0.006383488,99410000,0.011757050,0.009769163,0.015728487,0.010452862,0.011491377,-0.007237726,-0.001110398,-0.000200991,0.000683138,0.007673762,-0.007869082
07-04-16,0.001993228,0.004637224,-0.002048527,-0.003329457,-0.009875283,90120000,-0.014553309,-0.011353747,-0.014812295,-0.012048133,-0.004016755,0.014600815,0.002191628,0.000556492,-0.002050815,0.001273255,-0.006170587
08-04-16,-0.001169828,-0.007484712,0.000408685,0.002509399,0.001993228,79990000,0.004127671,0.007393100,0.000478397,0.002782731,0.010938989,0.000193459,0.004540832,-0.002770063,0.002733487,0.005639378,-0.011663116
11-04-16,0.009345359,0.001769400,0.002095628,0.001581345,-0.001169828,107100000,-0.002710288,-0.000505084,-0.003570809,-0.002743553,-0.000693297,0.013760088,-0.004458930,0.000433813,-0.002505411,-0.005074007,-0.001070417
12-04-16,0.010498691,-0.000861259,0.000721613,-0.000132728,0.009345359,81020000,0.010336221,0.012195734,0.007972849,0.009615763,0.006799303,-0.001790326,0.011216055,-0.000976343,-0.000912617,-0.007374874,-0.003523850
13-04-16,0.001012984,0.009646381,0.009753664,0.010658198,0.010498691,91710000,0.021668021,0.011731257,0.015343225,0.009990093,0.019119524,-0.010536105,0.028007393,0.000945363,0.002507695,-0.002422862,0.006556795
14-04-16,-0.001617357,0.009569290,0.002440882,0.008071428,0.001012984,84510000,-0.001186618,0.000070464,-0.000309300,0.000172861,0.000345695,-0.011804085,0.031831698,0.001980812,0.009291852,0.005407726,0.007154025
15-04-16,0.005944039,0.000764547,-0.001364354,-0.001008591,-0.001617357,118160000,0.002062395,-0.000450863,-0.001551986,-0.000984746,-0.003351985,0.004955573,-0.003733518,0.000649100,0.000789222,0.003258947,-0.000950918
18-04-16,0.002742269,-0.001996307,0.003999206,-0.001074600,0.005944039,89390000,0.007365023,0.006675514,0.004404831,0.006519674,0.001527884,-0.001216308,-0.034545178,-0.001082067,-0.002595499,-0.001982442,-0.011954148
19-04-16,0.002360729,0.006790677,0.005202018,0.007602600,0.002742269,89820000,0.000833513,0.008821467,-0.003977642,0.003079757,0.008135542,0.014259026,0.036111493,-0.000061868,-0.000904364,-0.008112191,0.009728761
20-04-16,-0.006305665,0.002627554,0.003538359,0.002597762,0.002360729,100210000,0.001805023,0.000996907,0.001577597,0.000761325,0.000764687,-0.004762601,0.001900478,-0.002648434,-0.004420523,-0.007026630,0.001529914
21-04-16,0.001179895,0.001844972,-0.003326820,-0.003740513,-0.006305665,102720000,-0.005724184,-0.006955311,-0.000452799,-0.005207600,-0.004518563,0.003049394,0.026676684,0.001967635,0.004872807,0.003591184,0.005459256
22-04-16,-0.001473556,-0.005975423,-0.004452306,-0.003010558,0.001179895,134120000,0.009568696,0.005359212,-0.008051103,0.000047812,-0.011188443,-0.012107778,0.011957398,0.001716579,0.001129816,0.001146460,-0.003657512
25-04-16,0.000727322,0.000327441,-0.001994015,-0.003038690,-0.001473556,83770000,-0.007519326,-0.004323862,-0.002130174,-0.001813671,-0.007875121,0.003998387,-0.007608331,0.002946874,0.005180775,-0.008630663,0.018101394
26-04-16,0.002843596,-0.000197897,0.002932175,0.004393447,0.000727322,92570000,0.011036318,0.005424959,-0.001535149,0.001871042,0.003762340,0.004376622,-0.004944743,-0.001233236,-0.003150318,-0.003038417,-0.002695759
27-04-16,-0.011752375,0.000486890,0.002263592,-0.000775915,0.002843596,109090000,0.002967619,0.004669492,-0.005156184,0.001648017,0.005617101,0.001952412,-0.003624898,0.000077122,-0.002708194,-0.005958887,0.000845453
28-04-16,-0.003208595,0.001540255,-0.002709275,-0.006927298,-0.011752375,100920000,-0.011985064,-0.008681299,-0.011966925,-0.009273711,0.000395498,0.016265699,-0.036782923,0.000231330,-0.002602253,0.002475069,0.002603817
29-04-16,0.006590275,-0.011763965,-0.012323534,-0.008156660,-0.003208595,136670000,-0.008409516,-0.004162097,-0.006248031,-0.005075945,-0.012814260,0.021307241,-0.036782923,-0.002949604,-0.002381899,-0.004810154,-0.031369264
02-05-16,-0.007869954,-0.001646774,0.005459163,0.006872441,0.006590275,80100000,0.008865392,0.005676152,0.008804439,0.007779663,-0.012814260,-0.001531868,-0.031615909,-0.000278422,-0.009355459,0.000584283,-0.015131110
03-05-16,-0.005629613,0.004878492,-0.002325121,-0.005802312,-0.007869954,97060000,-0.016936074,-0.012510852,-0.011349893,-0.008714589,-0.009060613,-0.003917695,-0.031615909,-0.000278422,-0.005402002,-0.004243805,-0.000535591
04-05-16,0.000535229,-0.007624082,-0.007452685,-0.003507384,-0.005629613,95020000,-0.007723014,-0.007707740,-0.007920909,-0.005954583,-0.011969958,-0.005315306,-0.031615909,0.002734458,0.001842257,0.007742351,0.002665717
05-05-16,0.004515091,-0.003985372,-0.000109939,0.000386659,0.000535229,81530000,-0.004664406,-0.000478423,-0.001810917,-0.000238922,0.000866771,-0.001517154,-0.031615909,0.000462727,0.000919857,0.003051219,0.002247192
06-05-16,-0.001959007,-0.000803063,0.000475189,-0.002013854,0.004515091,80020000,0.006091791,0.002672153,0.004034597,0.003169606,0.001372213,0.008766074,-0.002521231,0.001340700,0.007556711,0.001015008,0.003314740
09-05-16,0.012484777,0.005286197,0.002174079,0.004993094,-0.001959007,85590000,0.003161711,-0.001673753,0.002962147,0.000753190,-0.001780973,-0.019672611,0.006763683,-0.000508330,0.001595624,0.004338402,0.000792042
10-05-16,-0.012190568,-0.000969256,0.008480423,0.003293120,0.012484777,75790000,0.009416735,0.012794335,0.012483308,0.012406388,0.006828858,0.001549579,0.021303246,0.002569805,0.001595624,0.001009591,0.009003682
11-05-16,0.000529471,0.010793556,-0.000869089,-0.000880982,-0.012190568,87390000,-0.012560504,-0.008852289,-0.010279520,-0.009607555,0.000941620,0.008942078,0.000833932,0.000215133,0.001251921,-0.002453635,0.007934762
12-05-16,-0.010505029,-0.011670586,-0.006766510,-0.004848830,0.000529471,88560000,-0.005523236,0.000207097,-0.004918930,-0.000169550,-0.009505481,-0.010649912,0.004052935,-0.004049181,-0.004674238,0.000866676,-0.007159661
13-05-16,0.009952409,-0.011670586,-0.003571339,-0.006426139,-0.010505029,86640000,-0.005572053,-0.010341277,-0.004156533,-0.008514375,0.005603354,0.007701654,-0.014164802,0.003818679,0.004446732,-0.000433244,0.006298437
16-05-16,-0.010256983,-0.010178598,0.001186795,0.001100324,0.009952409,88440000,0.012413113,0.010156440,0.012173151,0.009749012,0.002099286,0.000557385,0.003296371,0.002333293,0.005219574,0.006622541,-0.004031949
17-05-16,-0.000191690,0.009633029,-0.003065101,-0.003533548,-0.010256983,103260000,-0.016740157,-0.007271495,-0.012586575,-0.009455887,0.002662512,0.003752291,0.011256429,-0.000107335,0.000113167,-0.006766997,0.003848614
18-05-16,-0.005218246,-0.011373101,-0.003692380,-0.002964334,-0.000191690,79120000,0.004789547,-0.001752430,0.004947735,0.000205136,-0.000324317,-0.016118893,-0.000487124,-0.000414114,0.000113167,-0.000578035,-0.001192497
19-05-16,0.003751972,0.000735675,-0.006945045,-0.005015366,-0.005218246,95530000,-0.007434978,-0.004617246,-0.005626546,-0.003713611,-0.018397795,-0.002984186,0.000118349,0.001563530,0.008226789,-0.009732083,0.010863222
20-05-16,-0.000457794,-0.004396960,0.003282802,0.006111892,0.003751972,111990000,0.015858533,0.005675316,0.012029139,0.006001445,0.016855850,-0.002210051,0.005373405,0.001255185,0.001570035,-0.000291971,-0.002354322
23-05-16,0.012109590,0.003990349,-0.001198664,0.002447494,-0.000457794,87790000,-0.000818474,-0.002337252,-0.000792840,-0.002087622,-0.003237697,-0.002278989,-0.004896546,-0.000045894,-0.001457808,0.007563672,0.001536846
24-05-16,0.008181709,0.001036189,0.010874129,0.002579044,0.012109590,86480000,0.021312253,0.012342164,0.019795304,0.013588628,0.013419109,-0.017704009,-0.009401228,0.001375895,0.000560947,0.000579458,-0.006161606
25-05-16,-0.001301577,0.011905888,0.008369513,0.011905888,0.008181709,79180000,0.005016858,0.008944230,0.006935283,0.006950539,0.006985976,-0.002284205,0.015551741,0.000229132,0.006929725,-0.009019555,0.007251426
26-05-16,0.002516982,0.006991536,-0.000170485,0.003867878,-0.001301577,68940000,-0.001113659,-0.000667427,0.001404561,-0.000210494,0.000446977,-0.003772184,0.000901288,-0.000473597,-0.001895312,-0.005715557,-0.000535679
27-05-16,-0.004824406,-0.001830952,-0.000863489,0.001173778,0.002516982,73190000,0.009344230,0.002860953,0.006452311,0.004277714,0.000813624,-0.006101541,0.003712293,0.000443049,-0.002905679,0.002202159,-0.003621083
31-05-16,0.000138854,0.003619992,0.001454751,-0.005665473,-0.004824406,147390000,0.003765339,-0.002727815,0.002944884,-0.001005717,-0.006399203,0.002422047,0.023490491,0.004009060,0.003909527,0.002050982,0.010228877
01-06-16,0.002744455,-0.007683919,-0.005044199,-0.003347953,0.000138854,78530000,0.007118757,0.001333274,0.000848459,0.001134338,-0.006262749,-0.001927275,-0.016335210,-0.000060854,0.001114206,0.010481971,-0.001543942
02-06-16,-0.001767399,0.001941278,0.001648352,0.002191792,0.002744455,75560000,0.006462086,0.003118062,0.003851426,0.002820729,-0.001017976,-0.001633677,-0.023461707,-0.001187395,-0.004799920,0.004335267,-0.010838319
03-06-16,0.006340815,0.000604122,-0.000302200,-0.000783766,-0.001767399,82270000,-0.005525326,0.000034326,-0.005818122,-0.002916002,0.003872472,0.027046289,0.004799318,0.001430790,0.003351210,0.001008864,-0.005651829
06-06-16,0.001001154,0.001453454,0.006512081,0.007497679,0.006340815,71870000,0.010884345,0.006356602,0.005284926,0.004885314,0.010221991,0.000915832,-0.003744482,-0.003000924,-0.017663732,0.001439471,-0.019844701
07-06-16,0.003715297,0.006181457,0.002978899,0.006343034,0.001001154,78750000,0.002630643,0.004197786,-0.001401748,0.001288629,0.001767812,-0.001229335,0.005738619,-0.000152572,-0.001135718,-0.005191820,0.006695985
08-06-16,-0.001103633,-0.000240325,0.000709066,-0.000240325,0.003715297,71260000,0.007581550,0.003685923,0.002594505,0.003303991,0.002701416,0.015152228,0.009280093,0.001174201,0.000568020,-0.005800480,-0.001714084
09-06-16,-0.006686119,0.002120781,-0.000598536,-0.000894337,-0.001103633,69690000,-0.006539694,-0.004573174,-0.003225530,-0.001719171,-0.011106438,0.005527930,-0.009702360,-0.001372579,-0.004439140,0.001743680,-0.004429210
10-06-16,-0.007464537,-0.001735508,-0.003694636,-0.005795995,-0.006686119,90540000,-0.014728661,-0.013664459,-0.013005135,-0.009217574,-0.018805676,0.003490515,-0.004030692,-0.000076310,0.008180005,0.003767574,0.002898959
13-06-16,-0.003256958,-0.006056606,-0.002541856,-0.004557216,-0.007464537,101690000,-0.011431757,-0.009322380,-0.009465337,-0.008148294,-0.011644102,0.007521243,-0.035697865,-0.000076310,0.006653535,0.019195547,-0.005487059
14-06-16,-0.001962340,-0.006737545,-0.008946034,-0.007674590,-0.003256958,93740000,-0.002505962,-0.005287809,-0.001009081,-0.001800510,-0.020303994,0.001447708,-0.010049592,0.003610690,-0.004506034,-0.001277774,-0.002613643
15-06-16,0.005254262,-0.000402096,0.001636201,0.001886172,-0.001962340,94130000,0.001288570,0.000249615,-0.001781272,-0.001842376,0.007283280,0.004679015,0.003812636,0.001641063,0.006863599,0.005807793,-0.001309388
16-06-16,-0.003272686,-0.005745234,-0.000453293,-0.008986878,0.005254262,91950000,-0.000966272,0.002490787,0.002064082,0.003128098,-0.002735521,-0.010365126,-0.030967859,-0.002234332,-0.004382768,-0.005097717,-0.002236515
17-06-16,0.007311751,0.007426524,-0.001209975,0.007497882,-0.003272686,248680000,-0.003044195,0.002428550,-0.009243985,-0.003263275,0.011794717,0.015692501,0.010667180,0.001550883,0.000900597,-0.006980583,-0.010513267
20-06-16,0.001395273,0.000193401,0.011935186,0.007588680,0.007311751,99380000,0.011292684,0.009817383,0.007651359,0.005791369,0.029924278,-0.006760567,0.023168498,-0.000547096,-0.008588594,-0.020071427,-0.000907393
21-06-16,-0.002746378,0.005087149,-0.003825352,0.003541697,0.001395273,85130000,-0.003313768,0.003891927,0.001353170,0.002708437,0.003636192,-0.017029207,0.012685015,-0.001719220,0.002380549,-0.006144862,-0.007905180
22-06-16,0.012865658,0.000299495,0.002364379,-0.001655320,-0.002746378,89440000,-0.004255621,-0.001690530,-0.002157676,-0.001652952,0.005541423,-0.001499404,-0.006414822,0.002008002,0.006320563,0.000293470,0.008115386
23-06-16,-0.034473260,0.000641314,0.005060233,0.004141581,0.012865658,98070000,0.020033498,0.015924194,0.015748486,0.013275511,0.012207179,-0.007435450,0.010687919,-0.001947094,-0.006886846,-0.007954085,-0.000191095
24-06-16,-0.015084393,0.005728872,-0.003584215,-0.027715624,-0.034473260,239000000,-0.038861118,-0.043960695,-0.042023147,-0.036580777,-0.031966046,0.045806211,-0.082529321,-0.000030453,0.000453052,0.015699831,0.002347934
27-06-16,0.015599756,-0.033509604,-0.033509604,-0.017040792,-0.015084393,138740000,-0.034181725,-0.020834159,-0.024412065,-0.018262249,-0.025824600,0.006703682,0.023608200,0.006753142,0.025711231,0.079045537,-0.026752246
28-06-16,0.016235358,-0.009535262,0.003135921,0.007440422,0.015599756,112190000,0.016068076,0.018637023,0.020984347,0.017614158,0.026101493,-0.009717910,0.000909496,0.004496967,0.001984565,0.016277878,-0.003089161
29-06-16,0.013210700,0.015327087,0.016790738,0.015327087,0.016235358,106380000,0.021725615,0.018465117,0.018452407,0.016889217,0.035154214,0.005594973,0.015778264,-0.000527120,-0.005411687,-0.008773152,0.008693879
30-06-16,0.001080287,0.014600709,0.012689899,0.014546509,0.013210700,133030000,0.017779881,0.013361817,0.013182591,0.013473821,0.022419396,0.002082506,0.000583763,-0.001703745,-0.004884557,-0.008581442,0.000749468
01-07-16,-0.006077137,0.011868703,0.003994663,0.011513876,0.001080287,82160000,0.004201523,0.002475541,0.004100883,0.001946781,0.011236846,0.014606474,0.006818034,0.001703745,0.002001112,0.010315585,0.002866153
